id,step,task_id,subject,group_kind,claim_group_id,opposing_group_id,labels,payload_json,created_at
3535,1065,T_0107,10.71.249.201,risk,G_T_0107_risk_benign,G_T_0107_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_01065"",""new_group"":""G_T_0107_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0107_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_016"",""opposing_claim_id"":""C_01063""}",2026-07-03T02:26:43+08:00
3536,1066,T_0107,10.71.249.201,risk,G_T_0107_risk_benign,G_T_0107_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_01066"",""new_group"":""G_T_0107_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0107_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_016"",""opposing_claim_id"":""C_01063""}",2026-07-03T02:26:43+08:00
3537,1067,T_0107,10.71.249.201,risk,G_T_0107_risk_benign,G_T_0107_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_01067"",""new_group"":""G_T_0107_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0107_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_016"",""opposing_claim_id"":""C_01063""}",2026-07-03T02:26:43+08:00
3538,1068,T_0107,10.71.249.201,action,G_T_0107_action_benign,G_T_0107_action_malicious,benign vs malicious,"{""new_claim_id"":""C_01068"",""new_group"":""G_T_0107_action_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0107_action_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_015"",""opposing_claim_id"":""C_01064""}",2026-07-03T02:26:43+08:00
3539,1069,T_0107,10.71.249.201,risk,G_T_0107_risk_benign,G_T_0107_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_01069"",""new_group"":""G_T_0107_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0107_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_016"",""opposing_claim_id"":""C_01063""}",2026-07-03T02:26:43+08:00
3540,1070,T_0107,10.71.249.201,risk,G_T_0107_risk_benign,G_T_0107_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_01070"",""new_group"":""G_T_0107_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0107_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_016"",""opposing_claim_id"":""C_01063""}",2026-07-03T02:26:43+08:00
3541,1075,T_0108,10.74.6.214,risk,G_T_0108_risk_malicious,G_T_0108_risk_benign,malicious vs benign,"{""new_claim_id"":""C_01075"",""new_group"":""G_T_0108_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0108_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_022"",""opposing_claim_id"":""C_01073""}",2026-07-03T02:26:43+08:00
3542,1076,T_0108,10.74.6.214,risk,G_T_0108_risk_malicious,G_T_0108_risk_benign,malicious vs benign,"{""new_claim_id"":""C_01076"",""new_group"":""G_T_0108_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0108_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_022"",""opposing_claim_id"":""C_01073""}",2026-07-03T02:26:43+08:00
3543,1077,T_0108,10.74.6.214,risk,G_T_0108_risk_malicious,G_T_0108_risk_benign,malicious vs benign,"{""new_claim_id"":""C_01077"",""new_group"":""G_T_0108_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0108_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_022"",""opposing_claim_id"":""C_01073""}",2026-07-03T02:26:43+08:00
3544,1078,T_0108,10.74.6.214,action,G_T_0108_action_malicious,G_T_0108_action_benign,malicious vs benign,"{""new_claim_id"":""C_01078"",""new_group"":""G_T_0108_action_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0108_action_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_021"",""opposing_claim_id"":""C_01074""}",2026-07-03T02:26:43+08:00
3545,1079,T_0108,10.74.6.214,risk,G_T_0108_risk_malicious,G_T_0108_risk_benign,malicious vs benign,"{""new_claim_id"":""C_01079"",""new_group"":""G_T_0108_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0108_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_022"",""opposing_claim_id"":""C_01073""}",2026-07-03T02:26:43+08:00
3546,1080,T_0108,10.74.6.214,risk,G_T_0108_risk_benign,G_T_0108_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_01080"",""new_group"":""G_T_0108_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0108_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_COMM_001"",""opposing_claim_id"":""C_01079""}",2026-07-03T02:26:43+08:00
3547,1085,T_0109,10.77.13.227,risk,G_T_0109_risk_malicious,G_T_0109_risk_benign,malicious vs benign,"{""new_claim_id"":""C_01085"",""new_group"":""G_T_0109_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0109_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_028"",""opposing_claim_id"":""C_01083""}",2026-07-03T02:26:43+08:00
3548,1086,T_0109,10.77.13.227,risk,G_T_0109_risk_malicious,G_T_0109_risk_benign,malicious vs benign,"{""new_claim_id"":""C_01086"",""new_group"":""G_T_0109_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0109_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_028"",""opposing_claim_id"":""C_01083""}",2026-07-03T02:26:43+08:00
3549,1087,T_0109,10.77.13.227,risk,G_T_0109_risk_malicious,G_T_0109_risk_benign,malicious vs benign,"{""new_claim_id"":""C_01087"",""new_group"":""G_T_0109_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0109_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_028"",""opposing_claim_id"":""C_01083""}",2026-07-03T02:26:43+08:00
3550,1088,T_0109,10.77.13.227,action,G_T_0109_action_malicious,G_T_0109_action_benign,malicious vs benign,"{""new_claim_id"":""C_01088"",""new_group"":""G_T_0109_action_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0109_action_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_027"",""opposing_claim_id"":""C_01084""}",2026-07-03T02:26:43+08:00
3551,1089,T_0109,10.77.13.227,risk,G_T_0109_risk_malicious,G_T_0109_risk_benign,malicious vs benign,"{""new_claim_id"":""C_01089"",""new_group"":""G_T_0109_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0109_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_028"",""opposing_claim_id"":""C_01083""}",2026-07-03T02:26:43+08:00
3552,1090,T_0109,10.77.13.227,risk,G_T_0109_risk_malicious,G_T_0109_risk_benign,malicious vs benign,"{""new_claim_id"":""C_01090"",""new_group"":""G_T_0109_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0109_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_028"",""opposing_claim_id"":""C_01083""}",2026-07-03T02:26:43+08:00
3553,1095,T_0110,10.80.20.240,risk,G_T_0110_risk_benign,G_T_0110_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_01095"",""new_group"":""G_T_0110_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0110_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_004"",""opposing_claim_id"":""C_01093""}",2026-07-03T02:26:43+08:00
3554,1096,T_0110,10.80.20.240,risk,G_T_0110_risk_benign,G_T_0110_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_01096"",""new_group"":""G_T_0110_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0110_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_004"",""opposing_claim_id"":""C_01093""}",2026-07-03T02:26:43+08:00
3555,1097,T_0110,10.80.20.240,risk,G_T_0110_risk_benign,G_T_0110_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_01097"",""new_group"":""G_T_0110_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0110_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_004"",""opposing_claim_id"":""C_01093""}",2026-07-03T02:26:43+08:00
3556,1098,T_0110,10.80.20.240,action,G_T_0110_action_benign,G_T_0110_action_malicious,benign vs malicious,"{""new_claim_id"":""C_01098"",""new_group"":""G_T_0110_action_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0110_action_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_003"",""opposing_claim_id"":""C_01094""}",2026-07-03T02:26:43+08:00
3557,1099,T_0110,10.80.20.240,risk,G_T_0110_risk_benign,G_T_0110_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_01099"",""new_group"":""G_T_0110_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0110_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_004"",""opposing_claim_id"":""C_01093""}",2026-07-03T02:26:43+08:00
3558,1100,T_0110,10.80.20.240,risk,G_T_0110_risk_malicious,G_T_0110_risk_benign,malicious vs benign,"{""new_claim_id"":""C_01100"",""new_group"":""G_T_0110_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0110_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_COMM_003"",""opposing_claim_id"":""C_01099""}",2026-07-03T02:26:43+08:00
3559,1105,T_0111,10.83.27.13,risk,G_T_0111_risk_malicious,G_T_0111_risk_benign,malicious vs benign,"{""new_claim_id"":""C_01105"",""new_group"":""G_T_0111_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0111_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_01103""}",2026-07-03T02:26:43+08:00
3560,1106,T_0111,10.83.27.13,risk,G_T_0111_risk_malicious,G_T_0111_risk_benign,malicious vs benign,"{""new_claim_id"":""C_01106"",""new_group"":""G_T_0111_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0111_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_01103""}",2026-07-03T02:26:43+08:00
3561,1107,T_0111,10.83.27.13,risk,G_T_0111_risk_malicious,G_T_0111_risk_benign,malicious vs benign,"{""new_claim_id"":""C_01107"",""new_group"":""G_T_0111_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0111_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_01103""}",2026-07-03T02:26:43+08:00
3562,1108,T_0111,10.83.27.13,action,G_T_0111_action_malicious,G_T_0111_action_benign,malicious vs benign,"{""new_claim_id"":""C_01108"",""new_group"":""G_T_0111_action_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0111_action_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_009"",""opposing_claim_id"":""C_01104""}",2026-07-03T02:26:43+08:00
3563,1109,T_0111,10.83.27.13,risk,G_T_0111_risk_malicious,G_T_0111_risk_benign,malicious vs benign,"{""new_claim_id"":""C_01109"",""new_group"":""G_T_0111_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0111_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_01103""}",2026-07-03T02:26:43+08:00
3564,1110,T_0111,10.83.27.13,risk,G_T_0111_risk_malicious,G_T_0111_risk_benign,malicious vs benign,"{""new_claim_id"":""C_01110"",""new_group"":""G_T_0111_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0111_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_01103""}",2026-07-03T02:26:43+08:00
3565,1115,T_0112,10.86.34.26,risk,G_T_0112_risk_benign,G_T_0112_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_01115"",""new_group"":""G_T_0112_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0112_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_016"",""opposing_claim_id"":""C_01113""}",2026-07-03T02:26:43+08:00
3566,1116,T_0112,10.86.34.26,risk,G_T_0112_risk_benign,G_T_0112_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_01116"",""new_group"":""G_T_0112_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0112_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_016"",""opposing_claim_id"":""C_01113""}",2026-07-03T02:26:43+08:00
3567,1117,T_0112,10.86.34.26,risk,G_T_0112_risk_benign,G_T_0112_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_01117"",""new_group"":""G_T_0112_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0112_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_016"",""opposing_claim_id"":""C_01113""}",2026-07-03T02:26:43+08:00
3568,1118,T_0112,10.86.34.26,action,G_T_0112_action_benign,G_T_0112_action_malicious,benign vs malicious,"{""new_claim_id"":""C_01118"",""new_group"":""G_T_0112_action_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0112_action_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_015"",""opposing_claim_id"":""C_01114""}",2026-07-03T02:26:43+08:00
3569,1119,T_0112,10.86.34.26,risk,G_T_0112_risk_benign,G_T_0112_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_01119"",""new_group"":""G_T_0112_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0112_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_016"",""opposing_claim_id"":""C_01113""}",2026-07-03T02:26:43+08:00
3570,1120,T_0112,10.86.34.26,risk,G_T_0112_risk_malicious,G_T_0112_risk_benign,malicious vs benign,"{""new_claim_id"":""C_01120"",""new_group"":""G_T_0112_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0112_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_COMM_001"",""opposing_claim_id"":""C_01119""}",2026-07-03T02:26:43+08:00
3571,1125,T_0113,10.89.41.39,risk,G_T_0113_risk_malicious,G_T_0113_risk_benign,malicious vs benign,"{""new_claim_id"":""C_01125"",""new_group"":""G_T_0113_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0113_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_022"",""opposing_claim_id"":""C_01123""}",2026-07-03T02:26:43+08:00
3572,1126,T_0113,10.89.41.39,risk,G_T_0113_risk_malicious,G_T_0113_risk_benign,malicious vs benign,"{""new_claim_id"":""C_01126"",""new_group"":""G_T_0113_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0113_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_022"",""opposing_claim_id"":""C_01123""}",2026-07-03T02:26:43+08:00
3573,1127,T_0113,10.89.41.39,risk,G_T_0113_risk_malicious,G_T_0113_risk_benign,malicious vs benign,"{""new_claim_id"":""C_01127"",""new_group"":""G_T_0113_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0113_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_022"",""opposing_claim_id"":""C_01123""}",2026-07-03T02:26:43+08:00
3574,1128,T_0113,10.89.41.39,action,G_T_0113_action_malicious,G_T_0113_action_benign,malicious vs benign,"{""new_claim_id"":""C_01128"",""new_group"":""G_T_0113_action_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0113_action_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_021"",""opposing_claim_id"":""C_01124""}",2026-07-03T02:26:43+08:00
3575,1129,T_0113,10.89.41.39,risk,G_T_0113_risk_malicious,G_T_0113_risk_benign,malicious vs benign,"{""new_claim_id"":""C_01129"",""new_group"":""G_T_0113_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0113_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_022"",""opposing_claim_id"":""C_01123""}",2026-07-03T02:26:43+08:00
3576,1130,T_0113,10.89.41.39,risk,G_T_0113_risk_malicious,G_T_0113_risk_benign,malicious vs benign,"{""new_claim_id"":""C_01130"",""new_group"":""G_T_0113_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0113_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_022"",""opposing_claim_id"":""C_01123""}",2026-07-03T02:26:43+08:00
3577,1135,T_0114,10.92.48.52,risk,G_T_0114_risk_malicious,G_T_0114_risk_benign,malicious vs benign,"{""new_claim_id"":""C_01135"",""new_group"":""G_T_0114_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0114_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_028"",""opposing_claim_id"":""C_01133""}",2026-07-03T02:26:43+08:00
3578,1136,T_0114,10.92.48.52,risk,G_T_0114_risk_malicious,G_T_0114_risk_benign,malicious vs benign,"{""new_claim_id"":""C_01136"",""new_group"":""G_T_0114_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0114_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_028"",""opposing_claim_id"":""C_01133""}",2026-07-03T02:26:43+08:00
3579,1137,T_0114,10.92.48.52,risk,G_T_0114_risk_malicious,G_T_0114_risk_benign,malicious vs benign,"{""new_claim_id"":""C_01137"",""new_group"":""G_T_0114_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0114_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_028"",""opposing_claim_id"":""C_01133""}",2026-07-03T02:26:43+08:00
3580,1138,T_0114,10.92.48.52,action,G_T_0114_action_malicious,G_T_0114_action_benign,malicious vs benign,"{""new_claim_id"":""C_01138"",""new_group"":""G_T_0114_action_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0114_action_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_027"",""opposing_claim_id"":""C_01134""}",2026-07-03T02:26:43+08:00
3581,1139,T_0114,10.92.48.52,risk,G_T_0114_risk_malicious,G_T_0114_risk_benign,malicious vs benign,"{""new_claim_id"":""C_01139"",""new_group"":""G_T_0114_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0114_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_028"",""opposing_claim_id"":""C_01133""}",2026-07-03T02:26:43+08:00
3582,1140,T_0114,10.92.48.52,risk,G_T_0114_risk_benign,G_T_0114_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_01140"",""new_group"":""G_T_0114_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0114_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_COMM_003"",""opposing_claim_id"":""C_01139""}",2026-07-03T02:26:43+08:00
3583,1145,T_0115,10.95.55.65,risk,G_T_0115_risk_benign,G_T_0115_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_01145"",""new_group"":""G_T_0115_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0115_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_004"",""opposing_claim_id"":""C_01143""}",2026-07-03T02:26:43+08:00
3584,1146,T_0115,10.95.55.65,risk,G_T_0115_risk_benign,G_T_0115_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_01146"",""new_group"":""G_T_0115_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0115_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_004"",""opposing_claim_id"":""C_01143""}",2026-07-03T02:26:43+08:00
3585,1147,T_0115,10.95.55.65,risk,G_T_0115_risk_benign,G_T_0115_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_01147"",""new_group"":""G_T_0115_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0115_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_004"",""opposing_claim_id"":""C_01143""}",2026-07-03T02:26:43+08:00
3586,1148,T_0115,10.95.55.65,action,G_T_0115_action_benign,G_T_0115_action_malicious,benign vs malicious,"{""new_claim_id"":""C_01148"",""new_group"":""G_T_0115_action_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0115_action_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_003"",""opposing_claim_id"":""C_01144""}",2026-07-03T02:26:43+08:00
